四川电信,#genre#
PL| Viaplay Event 4,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/206347
PL| Viaplay Event 5,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/206348
PL| Viaplay Event 6,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/206349
PL| Viaplay Event 7,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/206350
PL| Viaplay Event 8,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/206351
PL| Viaplay Event 9,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/206352
PL| Viaplay Event 10,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/206353
PL| Viaplay Event 11,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/206354
PL| Viaplay Event 12,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/206355
PL| Viaplay Event 13,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/206356
PL| Viaplay Event 14,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/206357
PL| Viaplay Event 15,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/206358
PL| Viaplay Event 16,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/206359
PL| Viaplay Event 17,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/206360
PL| Viaplay Event 18,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/206361
PL| Viaplay Event 19,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/206362
PL| Viaplay Event 20,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/206363
PL| V Xtra 1 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/102508
PL| V Xtra 2 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/102507
PL| V Xtra 3 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/102506
PL| V Xtra 4 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/102505
PL| V Xtra 5 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/102504
PL| V Xtra 6 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/102503
PL| V Xtra 7 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/102502
PL| V Xtra 8 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/102501
PL| V Xtra 9 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/102500
PL| V Xtra 10 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/102499
PL| V Xtra 11 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/102498
PL| V Xtra 12 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/102497
PL| V Xtra 13 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/102496
PL| V Xtra 14 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/102495
PL| V Xtra 15 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/102494
PL| V Xtra 16 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/102493
PL| V Xtra 17 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/102492
PL| V Xtra 18 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/102491
PL| V Xtra 19 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/102490
PL| V Xtra 20 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/102489
PL| V Xtra 21 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/102488
PL| V Xtra 22 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/102487
PL| V Xtra 23 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/102486
PL| V Xtra 24 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/102588
PL| V Xtra 25 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/102589
PL| V Xtra 26 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/102754
PL| V Xtra 27 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/111951
PL| V Xtra 28 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/111950
PL| V Xtra 29 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/111949
PL| V Xtra 30 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/111948
PL| V Xtra 31 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/111947
PL| V Xtra 32 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/111946
PL| V Xtra 33 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/111945
PL| V Xtra 34 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/111944
PL| V Xtra 35 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/111943
PL| V Xtra 36 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/111942
PL| V Xtra 37(Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/111941
PL| V Xtra 38 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/111940
PL| V Xtra 39 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/111939
PL| V Xtra 40 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/111938
PL| V Xtra 41 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/111937
PL| V Xtra 42 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/111936
PL| V Xtra 43 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/114569
PL| V Xtra 44 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/114568
PL| V Xtra 45 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/126590
PL| V Xtra 46 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/126589
PL| V Xtra 47 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/126588
PL| V Xtra 48 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/126587
PL| V Xtra 49 (Okazyjnie),http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/126586
PL| PPV Event 1,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/106762
PL| PPV Event 2,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/106761
PL| PPV Event 3,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/106760
PL| PPV Event 4,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/264646
PL| PPV Event 5,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/264647
Canal+ EVENT 1,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/372873
Canal+ EVENT 2,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/372872
Canal+ EVENT 3,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/372871
Canal+ EVENT 4,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/372870
PL| Eurosport Event 1,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/138836
PL| Eurosport Event 2,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/138835
PL| Eurosport Event 3,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/138834
PL| Eurosport Event 4,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/138833
PL| Eurosport Event 5,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/138832
PL| Eurosport Event 6,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/138831
PL| Eurosport Event 7,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/138830
PL| Eurosport Event 8,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/138829
PL| Eurosport Event 9,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/138828
PL| Eurosport Event 10,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/138827
PL| Eurosport Event 11,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/138826
PL| Eurosport Event 12,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/138825
PL| Eurosport Event 13,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/138824
PL| Eurosport Event 14,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/138823
PL| Eurosport Event 15,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/138822
PL EMOCJE| EVENT 1,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/339429
PL EMOCJE| EVENT 2,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/339428
PL EMOCJE| EVENT 3,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/339427
PL EMOCJE| EVENT 4,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/339426
PL EMOCJE| EVENT 5,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/339425
PL EMOCJE| EVENT 6,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/339424
PL EMOCJE| EVENT 7,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/339423
PL EMOCJE| EVENT 8,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/339422
PL EMOCJE| EVENT 9,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/339421
PL EMOCJE| EVENT 10,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/339420
DAZN Event 1,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/174499
DAZN Event 2,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/174498
DAZN Event 3,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/174497
DAZN Event 4,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/174496
DAZN Event 5,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/174495
DAZN| FUTSAL,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/130788
DAZN| DAZN 5,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/130789
DAZN| DAZN 4,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/130790
DAZN| DAZN 3,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/130791
DAZN| DAZN 2,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/130792
DAZN| DAZN 1,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/130793
DAZN| F1,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/130794
DAZN| NBA,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/130795
DAZN| LFC TV,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/130796
DAZN | INTER MILAN TV,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/130797
DAZN | EUROSPORT 2 EVENT,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/130798
DAZN | EUROSPORT 1 EVENT,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/130799
DAZN| EUROSPORT 2 EVENT,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/130800
DAZN| EUROSPORT 1 EVENT,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/130801
DAZN| EUROSPORT 2 EVENT,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/130802
DAZN| EUROSPORT 1 EVENT,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/130803
DAZN| MBL,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/130804
DAZN| MILAN TV,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/130805
DAZN| CHANNEL,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/130806
DAZN| NFL Network,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/130807
UFC | Event 1,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/130822
UFC | Event 2,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/130821
UFC | Event 3,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/130820
UFC | Event 4,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/130819
UFC | Event 5,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/130818
WWE | Event 1,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/130837
WWE | Event 2,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/130836
WWE | Event 3,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/130835
WWE | Event 4,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/130834
WWE | Event 5,http://jedruse.monster:8880/AnetaMyszka/4oJdoNnF3fv/130833
TELEAMAZONAS 2,http://redima.pro:8880/TISUCR/TISUCR/682
HBO POP,http://redima.pro:8880/TISUCR/TISUCR/333
HBO,http://redima.pro:8880/TISUCR/TISUCR/334
HBO 2,http://redima.pro:8880/TISUCR/TISUCR/335
HBO FAMILY,http://redima.pro:8880/TISUCR/TISUCR/336
HBO HD,http://redima.pro:8880/TISUCR/TISUCR/337
PARAMOUT,http://redima.pro:8880/TISUCR/TISUCR/338
GOLDE 2,http://redima.pro:8880/TISUCR/TISUCR/339
DISNEY CHANNEL,http://redima.pro:8880/TISUCR/TISUCR/340
START FUN,http://redima.pro:8880/TISUCR/TISUCR/341
STAR CHANNEL,http://redima.pro:8880/TISUCR/TISUCR/342
STAR CHANNEL,http://redima.pro:8880/TISUCR/TISUCR/343
AZ click HD,http://redima.pro:8880/TISUCR/TISUCR/350
UNIVERSAL CINEMA HD,http://redima.pro:8880/TISUCR/TISUCR/351
UNIVERSAL,http://redima.pro:8880/TISUCR/TISUCR/354
VENEVISION,http://redima.pro:8880/TISUCR/TISUCR/355
SONY,http://redima.pro:8880/TISUCR/TISUCR/356
A&E,http://redima.pro:8880/TISUCR/TISUCR/357
RCN,http://redima.pro:8880/TISUCR/TISUCR/359
STAR LIFE,http://redima.pro:8880/TISUCR/TISUCR/360
WARNER CHANNEL,http://redima.pro:8880/TISUCR/TISUCR/361
TNT SERIES,http://redima.pro:8880/TISUCR/TISUCR/362
TNT SERIES,http://redima.pro:8880/TISUCR/TISUCR/363
TNT,http://redima.pro:8880/TISUCR/TISUCR/364
TNT,http://redima.pro:8880/TISUCR/TISUCR/365
FXM,http://redima.pro:8880/TISUCR/TISUCR/366
FXM,http://redima.pro:8880/TISUCR/TISUCR/367
CINECANAL,http://redima.pro:8880/TISUCR/TISUCR/368
MORVIDO TV,http://redima.pro:8880/TISUCR/TISUCR/371
GOLDEN,http://redima.pro:8880/TISUCR/TISUCR/372
GOLDEN,http://redima.pro:8880/TISUCR/TISUCR/373
GOLDEN EDGE,http://redima.pro:8880/TISUCR/TISUCR/374
GOLDEN EDGE,http://redima.pro:8880/TISUCR/TISUCR/375
DPELICULAS,http://redima.pro:8880/TISUCR/TISUCR/376
LA TELE,http://redima.pro:8880/TISUCR/TISUCR/377
Entertairment HD,http://redima.pro:8880/TISUCR/TISUCR/378
MULTIPREMIER,http://redima.pro:8880/TISUCR/TISUCR/379
MULTIPREMIER,http://redima.pro:8880/TISUCR/TISUCR/380
MULTICINE,http://redima.pro:8880/TISUCR/TISUCR/381
AMC,http://redima.pro:8880/TISUCR/TISUCR/384
CINEMAX,http://redima.pro:8880/TISUCR/TISUCR/385
HBO2 HD,http://redima.pro:8880/TISUCR/TISUCR/386
CARTOON NETWORK,http://redima.pro:8880/TISUCR/TISUCR/388
││KIDS HD││INFANTIL BABY TV HD,http://redima.pro:8880/TISUCR/TISUCR/389
BABY TV,http://redima.pro:8880/TISUCR/TISUCR/390
DISCOVERY SCIENCE,http://redima.pro:8880/TISUCR/TISUCR/391
││KIDS││ NICK JR HD,http://redima.pro:8880/TISUCR/TISUCR/392
DISCOVERY KIDS HD,http://redima.pro:8880/TISUCR/TISUCR/393
TeenNick,http://redima.pro:8880/TISUCR/TISUCR/395
HOLA TV HD,http://redima.pro:8880/TISUCR/TISUCR/396
CARTOONITO,http://redima.pro:8880/TISUCR/TISUCR/397
DISCOVERY KIDS,http://redima.pro:8880/TISUCR/TISUCR/398
DISCOVERY KIDS,http://redima.pro:8880/TISUCR/TISUCR/399
PASIONES,http://redima.pro:8880/TISUCR/TISUCR/401
PASIONES,http://redima.pro:8880/TISUCR/TISUCR/402
TELENOVELAS,http://redima.pro:8880/TISUCR/TISUCR/403
TELENOVELAS,http://redima.pro:8880/TISUCR/TISUCR/404
CANAL DE LAS ESTRELLAS,http://redima.pro:8880/TISUCR/TISUCR/405
CANAL DE LAS ESTRELLAS,http://redima.pro:8880/TISUCR/TISUCR/406
TELEMUNDO,http://redima.pro:8880/TISUCR/TISUCR/407
TELEMUNDO,http://redima.pro:8880/TISUCR/TISUCR/408
E!,http://redima.pro:8880/TISUCR/TISUCR/409
HISTORY CHANNEL,http://redima.pro:8880/TISUCR/TISUCR/410
││CULT HD││ H2,http://redima.pro:8880/TISUCR/TISUCR/411
HISTORY,http://redima.pro:8880/TISUCR/TISUCR/413
RCN NOVELA HD,http://redima.pro:8880/TISUCR/TISUCR/414
TLNOVELAS,http://redima.pro:8880/TISUCR/TISUCR/415
ANTENA 3,http://redima.pro:8880/TISUCR/TISUCR/418
CNN,http://redima.pro:8880/TISUCR/TISUCR/419
CARACOL INTERNACIONAL,http://redima.pro:8880/TISUCR/TISUCR/423
DISCOVERY ID,http://redima.pro:8880/TISUCR/TISUCR/424
DISCOVERY ID,http://redima.pro:8880/TISUCR/TISUCR/425
DISCOVERY CHANNEL,http://redima.pro:8880/TISUCR/TISUCR/426
DISCOVERY CHANNEL,http://redima.pro:8880/TISUCR/TISUCR/427
TV AGRO,http://redima.pro:8880/TISUCR/TISUCR/429
ANIMAL PLANET,http://redima.pro:8880/TISUCR/TISUCR/430
ANIMAL PLANET,http://redima.pro:8880/TISUCR/TISUCR/431
H&H DISCOVERY,http://redima.pro:8880/TISUCR/TISUCR/434
H&H DISCOVERY,http://redima.pro:8880/TISUCR/TISUCR/435
DISCOVERY WORLD,http://redima.pro:8880/TISUCR/TISUCR/436
NAT GEO,http://redima.pro:8880/TISUCR/TISUCR/438
NAT GEO,http://redima.pro:8880/TISUCR/TISUCR/439
RUMBA TV,http://redima.pro:8880/TISUCR/TISUCR/440
RUMBA TV,http://redima.pro:8880/TISUCR/TISUCR/441
TELESISTEMA 11,http://redima.pro:8880/TISUCR/TISUCR/442
RT,http://redima.pro:8880/TISUCR/TISUCR/443
UNIVERSAL CINEMA HD,http://redima.pro:8880/TISUCR/TISUCR/445
TELESUR,http://redima.pro:8880/TISUCR/TISUCR/446
DISTRITO COMEDIA,http://redima.pro:8880/TISUCR/TISUCR/587
TYC SPORT (ARG),http://redima.pro:8880/TISUCR/TISUCR/683
Star TVE HD,http://redima.pro:8880/TISUCR/TISUCR/681
UNIVERSAL CRIME HD,http://redima.pro:8880/TISUCR/TISUCR/1033
Studio Universal HD,http://redima.pro:8880/TISUCR/TISUCR/1025
DIRECTV SPORT + EC,http://redima.pro:8880/TISUCR/TISUCR/685
MTV HD,http://redima.pro:8880/TISUCR/TISUCR/1015
ECUAVISA,http://redima.pro:8880/TISUCR/TISUCR/447
ECUAVISA 2,http://redima.pro:8880/TISUCR/TISUCR/448
RTS,http://redima.pro:8880/TISUCR/TISUCR/449
RTS 2,http://redima.pro:8880/TISUCR/TISUCR/450
TELEAMAZONAS 1,http://redima.pro:8880/TISUCR/TISUCR/451
TELEAMAZONAS 2,http://redima.pro:8880/TISUCR/TISUCR/452
TVC,http://redima.pro:8880/TISUCR/TISUCR/453
TVC 2,http://redima.pro:8880/TISUCR/TISUCR/454
ECUADOR TV,http://redima.pro:8880/TISUCR/TISUCR/455
ECUADOR TV,http://redima.pro:8880/TISUCR/TISUCR/456
ECUAVISA INTERNACIONAL,http://redima.pro:8880/TISUCR/TISUCR/457
ECUAVISA INTERNACIONAL,http://redima.pro:8880/TISUCR/TISUCR/458
RTU,http://redima.pro:8880/TISUCR/TISUCR/459
RTU,http://redima.pro:8880/TISUCR/TISUCR/460
TC,http://redima.pro:8880/TISUCR/TISUCR/461
TC 2,http://redima.pro:8880/TISUCR/TISUCR/462
GAMA TV,http://redima.pro:8880/TISUCR/TISUCR/463
GAMA TV 2,http://redima.pro:8880/TISUCR/TISUCR/464
OROMAR,http://redima.pro:8880/TISUCR/TISUCR/465
OROMAR,http://redima.pro:8880/TISUCR/TISUCR/466
ONDA TV,http://redima.pro:8880/TISUCR/TISUCR/554
EVENTOS DEPORTIVOS,http://redima.pro:8880/TISUCR/TISUCR/302
DEPORTE 2,http://redima.pro:8880/TISUCR/TISUCR/301
DEPORTE 3,http://redima.pro:8880/TISUCR/TISUCR/300
GOL TV ECU,http://redima.pro:8880/TISUCR/TISUCR/569
GOL TV,http://redima.pro:8880/TISUCR/TISUCR/570
ESPN,http://redima.pro:8880/TISUCR/TISUCR/571
ESPN 3,http://redima.pro:8880/TISUCR/TISUCR/573
ESPN 4,http://redima.pro:8880/TISUCR/TISUCR/574
DIRECTV SPORTS 2,http://redima.pro:8880/TISUCR/TISUCR/575
DISCOVERY_TURBO_HD_MX,http://redima.pro:8880/TISUCR/TISUCR/579
DAZN LA LIGA HD,http://redima.pro:8880/TISUCR/TISUCR/578
DIRECTV SPORT,http://redima.pro:8880/TISUCR/TISUCR/576
TNT SPORT,http://redima.pro:8880/TISUCR/TISUCR/323
ESPN,http://redima.pro:8880/TISUCR/TISUCR/317
WIN SPORTS,http://redima.pro:8880/TISUCR/TISUCR/316
ESPN 2,http://redima.pro:8880/TISUCR/TISUCR/312
CANAL DEL FUTBOL,http://redima.pro:8880/TISUCR/TISUCR/311
ESPN 5,http://redima.pro:8880/TISUCR/TISUCR/326
ESPN 7,http://redima.pro:8880/TISUCR/TISUCR/327
ESPN 2,http://redima.pro:8880/TISUCR/TISUCR/328
ESPN6,http://redima.pro:8880/TISUCR/TISUCR/329
ESPN 6,http://redima.pro:8880/TISUCR/TISUCR/330
MTV HD,http://redima.pro:8880/TISUCR/TISUCR/978
WARNER HD,http://redima.pro:8880/TISUCR/TISUCR/1037
Film & arts HD,http://redima.pro:8880/TISUCR/TISUCR/1036
UNIVERSAL REALITY,http://redima.pro:8880/TISUCR/TISUCR/1035
UNIVERSAL COMEDY,http://redima.pro:8880/TISUCR/TISUCR/1032
Comedy Central HD,http://redima.pro:8880/TISUCR/TISUCR/994
ESPN HD,http://redima.pro:8880/TISUCR/TISUCR/1003
ESPN7,http://redima.pro:8880/TISUCR/TISUCR/1005
Canal 10 - ESA,http://redima.pro:8880/TISUCR/TISUCR/986
Claro Sports 2 HD,http://redima.pro:8880/TISUCR/TISUCR/993
CARTOON NT HD,http://redima.pro:8880/TISUCR/TISUCR/984
Canal 10 HD,http://redima.pro:8880/TISUCR/TISUCR/987
Canal 10 HD - ESA,http://redima.pro:8880/TISUCR/TISUCR/988
Canal 4 HD ESA,http://redima.pro:8880/TISUCR/TISUCR/989
Canal Claro HD,http://redima.pro:8880/TISUCR/TISUCR/991
Claro Sports 1 HD,http://redima.pro:8880/TISUCR/TISUCR/992
HBO Family HD,http://redima.pro:8880/TISUCR/TISUCR/1011
Telemundo HD,http://redima.pro:8880/TISUCR/TISUCR/1042
UNIVERSAL PREMIERE,http://redima.pro:8880/TISUCR/TISUCR/1034
HBO Plus HD,http://redima.pro:8880/TISUCR/TISUCR/1039
TD+2 HD CR,http://redima.pro:8880/TISUCR/TISUCR/1026
TD+HD CR,http://redima.pro:8880/TISUCR/TISUCR/1027
History HD,http://redima.pro:8880/TISUCR/TISUCR/1013

XXX,#genre#
mide-821小野六花,https://t4s.cdn2020.com/video/m3u8/2020/09/25/31eaeb70/index.m3u8
mide-784小野六花,https://t6s.cdn2020.com/video/m3u8/2021/02/05/ddf896d6/index.m3u8
mide-797小野六花,https://t4s.cdn2020.com/video/m3u8/2020/07/27/89cfae5b/index.m3u8
ssni-946新名吉冈,https://t6s.cdn2020.com/video/m3u8/2021/01/03/a551428f/index.m3u8
mkon-030永瀬,https://ckcdnz3.cdn2020.com/video/m3u8/2020/06/03/7207a392/index.m3u8
cawd-103永瀬花音,https://t4s.cdn2020.com/video/m3u8/2020/08/08/7e37986f/index.m3u8
mdbk-109追美,https://t12.cdn2020.com:12337/video/m3u8/2021/11/12/4840cb69/index.m3u8
miaa-354永瀬松本,https://t5s.cdn2020.com/video/m3u8/2020/12/05/91e2555f/index.m3u8
mird-192永瀬,https://t6s.cdn2020.com/video/m3u8/2020/12/30/741fbd15/index.m3u8
homa-093永瀬,https://t13.cdn2020.com:12338/video/m3u8/2021/12/09/f8971910/index.m3u8
hnds-069永瀬,https://t6s.cdn2020.com/video/m3u8/2021/02/03/a9f96269/index.m3u8
tyod-313追美,https://t6s.cdn2020.com/video/m3u8/2021/01/26/7559eadf/index.m3u8
mifd-070永瀬,https://t5s.cdn2020.com/video/m3u8/2020/12/04/6e452bb6/index.m3u8
venu-898永瀬,https://ckcdnz1.cdn2020.com/video/m3u8/2020/04/10/1a47bd6a/index.m3u8
dasd-697永瀬,https://t4s.cdn2020.com/video/m3u8/2020/08/08/8824643d/index.m3u8
hnd-703永瀬,https://ckcdnz4.cdn2020.com/video/m3u8/2020/07/04/2d1f3572/index.m3u8
MIAA-106永瀬,https://ckcdnc1.cdn2020.com/video/m3u8/2019/08/22/4c3a177b/index.m3u8
mdbk-109追美,https://t12.cdn2020.com:12337/video/m3u8/2021/11/12/4840cb69/index.m3u8
wanz-507追美,https://t7.cdn2020.com/video/m3u8/2021/07/09/d259f632/index.m3u8
kimu-001永瀬,https://t5s.cdn2020.com/video/m3u8/2020/12/03/52308bcb/index.m3u8
ndra-063永瀬,https://t5s.cdn2020.com/video/m3u8/2020/12/06/540b20e7/index.m3u8
vrtm-511永瀬神野,https://t5s.cdn2020.com/video/m3u8/2020/10/16/db15f88e/index.m3u8
miaa-291永瀬縚,https://t4s.cdn2020.com/video/m3u8/2020/09/12/ef02066d/index.m3u8
xrw-506追美,https://t6s.cdn2020.com/video/m3u8/2021/01/19/00819d11/index.m3u8
MIAA-128永瀬,https://t2s.cdn2020.com/video/m3u8/2019/08/09/01e3d339/index.m3u8
ekdv-600永瀬,https://t3.cdn2020.com/video/m3u8/2020/07/18/1b3c0056/index.m3u8
miaa-137永瀬,https://ckcdnz1.cdn2020.com/video/m3u8/2019/09/13/5f47ba32/index.m3u8
